sn,Post Title,Author,Post Count,View Count,Time,Date,Section
14352,For Pagan9ja: Please Enjoy,Fulaman198,4,358,3:35am,"Dec 27, 2013",Culture
14353,I Have Learnt My Lesson... Deji Akure,shadelek,0,328,11:38pm,"Dec 26, 2013",Culture
14354,Are This Our Culture?,Meelaw,0,271,9:44pm,"Dec 26, 2013",Culture
14355,Do Africans Hate Black American Media?,anonymous6,33,1270,8:56pm,"Dec 26, 2013",Culture
14356,Why do the igbos call the wall gecko -' agu ulo',ketoprofen,4,679,5:10pm,"Dec 26, 2013",Culture
14357,Heard About The Woman Who Said She Wouldn't Get AIDS Because She's White?,nnonu126,0,304,3:40pm,"Dec 26, 2013",Culture
14358,Can Truth Be Said With Diplomacy,phr33man,2,305,7:35am,"Dec 26, 2013",Culture
14359,Best Way To Spend Xmas,jdilight,4,298,6:01am,"Dec 26, 2013",Culture
14360,Why Do South East People Believe That If U Have A Money Then You Can Date A Girl,hensben,6,452,4:05am,"Dec 26, 2013",Culture
14361,Some Of The Best Ekiti/ondo Music Ever Made.,MrKnowitall,0,383,2:46am,"Dec 26, 2013",Culture
14362,Did West Africans Reach The New World? Afrocentric Fantasy Or A New Beginning?,Nobody,147,10302,11:16pm,"Dec 25, 2013",Culture
14363,South Africans,Nobody,4,443,8:53pm,"Dec 25, 2013",Culture
14364,If Black Caribbeans And African Americans Wish To Return To Africa?,Jayvarley,203,6718,6:18pm,"Dec 25, 2013",Culture
14365,Nigeria Has Over 500 Languages,maxsiollun,12,1906,3:40pm,"Dec 25, 2013",Culture
14366,Trip Down Memory Lane: Christmas As A Growing Child,INDESTRUCTABLEX,0,283,3:34pm,"Dec 25, 2013",Culture
14367,What Does Chrismas Mean To You?,ladionline,2,311,7:03am,"Dec 25, 2013",Culture
14368,11 Things Common Among Ghanians And Nigerians,francisbiz,14,482,8:23pm,"Dec 24, 2013",Culture
14369,"Omo Yoruba, E Je Ka Ki Ara Wa Wipe 'E Ku Something' (Yoruba Greetings)",otilowaju,81,17656,6:01pm,"Dec 24, 2013",Culture
14370,3-year-old Boy Abducted In Calabar Church,nathdgreat,0,290,4:47pm,"Dec 24, 2013",Culture
14371,Who Said IGBO Is Not Good,Controversy,60,1792,3:06pm,"Dec 24, 2013",Culture
14372,Igbo Traditional Music,PAGAN9JA,3,408,2:14pm,"Dec 23, 2013",Culture
14373,Facts About Life.,Nobody,3,284,10:45am,"Dec 23, 2013",Culture
14374,Help Translate This Yoruba Word To English,Slyr0x,11,3117,9:30am,"Dec 23, 2013",Culture
14375,Any Info On Kalabari People?,Mambofiend,2,335,8:28am,"Dec 23, 2013",Culture
14376,"Ado - Ladionline, Discuss.",MetaPhysical,73,2178,8:26am,"Dec 23, 2013",Culture
14377,Kiriji:neglected Battlefields Of The Yoruba Civil War,oduaboy1,10,959,12:43am,"Dec 23, 2013",Culture
14378,IGWE Nnewi Celebrates Golden Jubilee,cheezkid,2,357,10:17pm,"Dec 22, 2013",Culture
14379,Crowning Of 2 Years Old Dein Of Agbor In Guiness Book Of Record (pictures),Alikaxon,13,1653,6:04pm,"Dec 22, 2013",Culture
14380,Photos From The Port Harcourt Carnival(carniriv) 2013 Edition,ibiso1986,7,775,5:50pm,"Dec 22, 2013",Culture
14381,Akwaibomconnect.com- For Akwa Ibomites Only!,DereI,5,1393,4:43pm,"Dec 22, 2013",Culture
14382,What Is ''MANGO'' Called In Your Native Language?,oboy3,3,736,1:13pm,"Dec 22, 2013",Culture
14383,Ooni Of Ife Warns Against Distortion Of Yoruba History,FOLYKAZE,124,9175,11:22am,"Dec 22, 2013",Culture
14384,Sösö Ndi Igbo: Biko Gini Bu Aha Obodo Gi Na Aha Igbo Gi?,Hendarl,36,6232,8:20pm,"Dec 21, 2013",Culture
14385,My Wish For My Fellow Nairalanders,Nobody,0,287,7:59pm,"Dec 21, 2013",Culture
14386,Begging!!! Does The Hausa Culture Support This,nafiachi,3,467,7:55pm,"Dec 21, 2013",Culture
14387,Can Some1 Teach Me Language?,Dietrich92,11,431,7:14pm,"Dec 21, 2013",Culture
14388,Palmwine Vs Bottledwine,ifekobi,2,289,5:09pm,"Dec 21, 2013",Culture
14389,3-year-old Boy Abducted In Calabar Church,nato4cash,3,304,4:50pm,"Dec 21, 2013",Culture
14390,What Changes Will ADD VALUE TO Our Lives Come Next Year?,ladionline,5,267,2:59pm,"Dec 21, 2013",Culture
14391,What The Average American Will Look Like In 2050 - National Geographic,phantom,8,2683,2:59pm,"Dec 21, 2013",Culture
14392,Reflection On Life,Nomswilli,0,402,9:15pm,"Dec 20, 2013",Culture
14393,Commercial Bus And Conductors To Wearuniform Next Year,Nobody,2,273,9:13pm,"Dec 20, 2013",Culture
14394,Uganda Bans Mini Skirt And Other Provocative Dresses.,thuao,4,470,3:49pm,"Dec 20, 2013",Culture
14395,Nigerians Have Very Low Self-esteem,Fulaman198,253,15262,11:14am,"Dec 20, 2013",Culture
14396,Can Tribal Names Affect The Bearer?,MsSteph,4,329,10:01am,"Dec 20, 2013",Culture
14397,Biko: What Does Nwa Gi Ono Gi Nso? Mean?,adacana,6,513,2:48am,"Dec 20, 2013",Culture
14398,Today's Poll: Sagging,Badirukehinde,0,412,1:11am,"Dec 20, 2013",Culture
14399,Bim Adewunmi On Racism And Skin Color,Nobody,5,1027,7:44pm,"Dec 19, 2013",Culture
14400,Share Superstitions We Were Made To Believe In Our Youthful Days,michaelcipher,59,6482,2:19pm,"Dec 19, 2013",Culture
14401,What The Heck Kind Of Medicine Are South Africans Practicing!(to Funny Must See),RandomAfricanAm,2,511,11:45am,"Dec 19, 2013",Culture
14402,Deji Of Akure’s Corpse Placed On A Chair For Chiefs To Pay Homage,Consultville,130,38563,9:23am,"Dec 19, 2013",Culture
14403,Ivory Coast Got Some Good Music,onila,208,10195,3:54am,"Dec 19, 2013",Culture
14404,...,RandomAfricanAm,2,1518,3:40am,"Dec 19, 2013",Culture
14405,Translate To Yoruba.,mollyben,30,5405,6:41pm,"Dec 18, 2013",Culture
14406,Have We Lost Our Minds?,Sanchez01,0,300,4:05pm,"Dec 18, 2013",Culture
14407,Ifa Book,calcal,4,1007,12:03pm,"Dec 18, 2013",Culture
14408,Write 'love' With Your Language,Nobody,6,474,9:27pm,"Dec 17, 2013",Culture
14409,An Ancient City Is Discovered Underwater. What They Found Will Change History,bilms,5,663,1:33pm,"Dec 17, 2013",Culture
14410,King Of Jordan Helped Citizens Pushed Their Stuck Car Out Of The Snow(video),AllRoundGist,0,1169,3:11am,"Dec 17, 2013",Culture
14411,Funny/Silly Superstitious Beliefs You've Heard/Believe!,mohawkchic,166,32244,11:59pm,"Dec 16, 2013",Culture
14412,Nigerian Woman Raised By Queen Victoria,aloyemeka4,50,19361,9:24pm,"Dec 16, 2013",Culture
14413,A Thread Fi Jamaican Patois!,Nobody,99,8401,6:46pm,"Dec 16, 2013",Culture
14414,Here Comes The List Of The Most Influential People In Africa..... Roll Call,tonychristopher,0,316,4:50pm,"Dec 16, 2013",Culture
14415,Video: White Lady Leading Praise And Worship In Different Nigerian Languages,free2ryhme,0,363,3:21pm,"Dec 16, 2013",Culture
14416,What Makes You A Nigerian,chukyrooy,4,322,1:40pm,"Dec 16, 2013",Culture
14417,Describe Your Country In One Word?,Nobody,641,22051,1:26pm,"Dec 16, 2013",Culture
14418,Intertribal Marriage,OsunAmazon,33,6297,1:09pm,"Dec 16, 2013",Culture
14419,Nigerians Have Very High Self Esteem!,ladionline,60,7987,12:15pm,"Dec 16, 2013",Culture
14420,Village Heads Beat Up Monarch Over Chieftaincy Disagreement,jheaboiy,2,278,9:39am,"Dec 16, 2013",Culture
14421,Are African Americans Qualified To Be A Mixed Race Or Are They Not Mixed Enough?,Nobody,0,318,7:20am,"Dec 16, 2013",Culture
14422,Amazing Origins Of Famous Wedding Traditions,BlessingF,0,276,4:53am,"Dec 16, 2013",Culture
14423,The Empty Black Suit( Are Black Students In US Universities Intelligent?),PopeXanderVII,11,673,1:15am,"Dec 16, 2013",Culture
14424,What Is The Precept Of Yoruba History?,ladionline,46,1437,11:35pm,"Dec 15, 2013",Culture
14425,"Snow In Cairo,egypt For The First Time In Over 100 Years",ManiCypher,0,407,11:18am,"Dec 15, 2013",Culture
14426,Somali Dhaanto Thread,Nobody,20,1362,8:47am,"Dec 15, 2013",Culture
14427,Cultural Rewards Yearly Roundup,Fulaman198,29,862,7:25am,"Dec 15, 2013",Culture
14428,"Snow In Cairo, Egypt For The First Time In Over 100 Years",PALCHUX,3,1469,6:58am,"Dec 15, 2013",Culture
14429,This Afrocentrism Must Be Stopped,Ajuran,11,1108,6:24am,"Dec 15, 2013",Culture
14430,African Food Attitudes Survey,MrMygeria,0,289,2:19am,"Dec 15, 2013",Culture
14431,How I Got Healed From Racism,ladionline,10,471,11:35pm,"Dec 14, 2013",Culture
14432,What Does The Blackman Want?,tonychristopher,0,371,7:35pm,"Dec 14, 2013",Culture
14433,Why The Ika Nation Can Never Be Likened To Igbos,sonya4all,23,1969,5:00pm,"Dec 14, 2013",Culture
14434,Today Is Significant,sunnyboi,3,284,4:34pm,"Dec 14, 2013",Culture
14435,Harp Rhythm Concert Will Be Live Tomorrow At Eko Hotel,Hablad47,0,282,12:04pm,"Dec 14, 2013",Culture
14436,Black Women Least Attractive Race,Ajuran,51,6382,7:10am,"Dec 14, 2013",Culture
14437,"GOOD Movie About African Martial Art, Capoeira, And NIGERIAN God Eshu",Nyumba,13,1132,11:39pm,"Dec 13, 2013",Culture
14438,"How To Translate To Fulani The Expression ""Stay In Touch""?",Wattj,2,291,10:20pm,"Dec 13, 2013",Culture
14439,I Am Very Proud To Be A Nigerian,Fulaman198,16,479,8:52pm,"Dec 13, 2013",Culture
14440,Friday The 13th,deflover,0,289,9:18am,"Dec 13, 2013",Culture
14441,Babalawos Are Not Supposed To Be Very Rich Nor Are They Poor,ghostofsparta,2,482,8:26am,"Dec 13, 2013",Culture
14442,Why Do Babalawos And Other Ritualists Still Remain Poor?,Madamspeaker,25,1308,8:10am,"Dec 13, 2013",Culture
14443,How Priorities/culture Change As Kids Grow Up,RandomAfricanAm,8,452,3:05am,"Dec 13, 2013",Culture
14444,What Do You Understand By Culture?,dotcomgeneral,4,619,9:47pm,"Dec 12, 2013",Culture
14445,Oduduwa Nation: Who Are Those Part Of It?,macof,5,514,9:23pm,"Dec 12, 2013",Culture
14446,"Why do Nigerian Women Bear Their Father's Name, After Marriage?",bebrief,250,13887,7:39pm,"Dec 12, 2013",Culture
14447,Emerging Population Of Educated Igbo Traders And The Reshaping And Development,tonychristopher,0,266,6:07pm,"Dec 12, 2013",Culture
14448,"Enu Ani (ndokwa ,ukwani Or Aniocha) Sons And Daugthers",okomogo,41,5392,4:11pm,"Dec 12, 2013",Culture
14449,10 Famous Black People You May Not Have Known,Nobody,0,590,1:44pm,"Dec 12, 2013",Culture
14450,"Delta Igbo, Bendel Igbo: What Does That Even Mean.",Afam4eva,3552,167770,1:28pm,"Dec 12, 2013",Culture
14451,What Is The Nwa Baby Ashawo Song By Flavour N'abania Talking About?,ladysteph,22,92885,11:35am,"Dec 12, 2013",Culture
14452,Nigerian Survivor Almost Missed Rescue Diver,Onlytru,2,444,1:44am,"Dec 12, 2013",Culture
14453,Uruguay Legalizes Marijuana Sale And Production,segzytemi,0,283,7:17pm,"Dec 11, 2013",Culture
14454,Check This Out,badmrkt,0,642,10:29am,"Dec 11, 2013",Culture
14455,Tribute To Winnie Mandela!,onila,9,3564,3:05am,"Dec 11, 2013",Culture
14456,African Face Morphs,Nobody,61,2476,11:39pm,"Dec 10, 2013",Culture
14457,Uruguay Set To Become First Country To Legalize Marijuanatrade,Nobody,2,300,9:45pm,"Dec 10, 2013",Culture
14458,"IMMIGRATION FRAUD! Alake,nigerian ‘oluwole Specialist’ Guilty Of Fake Marriage!",NaijaStandard,0,378,8:37pm,"Dec 10, 2013",Culture
14459,Question: What Is Igbako In English?,gbolakpine,5,9003,6:05pm,"Dec 10, 2013",Culture
14460,Ibadan,TheIkoro,8,461,5:24pm,"Dec 10, 2013",Culture
14461,Why Do Our Officials At Our Airport Beg For Alms?,chrisxxx,4,316,1:25pm,"Dec 10, 2013",Culture
14462,Will You Change Your Gender If Given The Opportunity-thread For The Like Mind,mdbissalla,2,343,1:01pm,"Dec 10, 2013",Culture
14463,What Is The Significance Of Your Tribe Name,Tb2,120,7960,11:33am,"Dec 10, 2013",Culture
14464,Re: Keggites Members : Introduce Yourself & Ilya,Martinium,11,3135,11:26am,"Dec 10, 2013",Culture
14465,Jesus! Igbos Existed Before Adam ?,macjive01,56,3815,9:58am,"Dec 10, 2013",Culture
14466,The First Race On Earth,imsaneuk,75,27488,9:27am,"Dec 10, 2013",Culture
14467,Ado Youth Progressive Club (aypc) Let's Get Talking,ladionline,0,281,8:32am,"Dec 10, 2013",Culture
14468,Why Is It Hard For Some People To Keep Shut?,Mickeysho,4,328,6:56am,"Dec 10, 2013",Culture
14469,How Do I Convince My Igbo Husband To Teach Our Children Igbo,unoguli,8,922,12:12am,"Dec 10, 2013",Culture
14470,What Made People Think They Can Tell You How To Live??,Nobody,0,292,9:54pm,"Dec 09, 2013",Culture
14471,"As A Kid, Did You Speak Into A Turning Fan Just To Hear Your ""Machine Voice""???",kcpragmatik,24,562,6:02pm,"Dec 09, 2013",Culture
14472,Is Saying ''wats Up'' A Sign Of Disrespect?,Nobody,2,292,5:35pm,"Dec 09, 2013",Culture
14473,The New Law Empowering Afro Uruguayans Should Be Beefed Up,igbodefendercom,2,344,12:03pm,"Dec 09, 2013",Culture
14474,How Do You Say Good Morning In Your Language?,Donmircas,26,5942,11:00am,"Dec 09, 2013",Culture
14475,I Am Not Wonderwoman!,Ketimae,5,424,11:19pm,"Dec 08, 2013",Culture
14476,Funniest Zarma Commercial I Have Ever Seen,Fulaman198,0,281,8:32pm,"Dec 08, 2013",Culture
14477,The Era Of Booming Baby Factories In Nigeria....a Tilt To Misnome Or Freedom ?,tonychristopher,4,301,8:00pm,"Dec 08, 2013",Culture
14478,Hoodlums  Set Ogun Monarch's Palace On Fire.,scantee,56,9786,6:55pm,"Dec 08, 2013",Culture
14479,Do You Still Remember This Yoruba Poem??? (Ise Ni Ogun Ise),iasuccess,5,3129,1:04pm,"Dec 08, 2013",Culture
14480,This Made My Day,DrMuzungu,0,571,12:54pm,"Dec 08, 2013",Culture
14481,Am I a self hater if I don't care about Africa?,Ajuran,5,527,12:20pm,"Dec 08, 2013",Culture
14482,Wetin Dey Happen Cameroonpride?,Fulaman198,36,909,8:53pm,"Dec 07, 2013",Culture
14483,Translate This Yoruba Proverb To English,Temi231,6,5450,8:40pm,"Dec 07, 2013",Culture
14484,Can Anyone Teach My Igbo?,Conniemiss412,3,267,7:10pm,"Dec 07, 2013",Culture
14485,Welcome To This 21st Century,RoadLord,0,282,4:35pm,"Dec 07, 2013",Culture
14486,Population In Australia To Touch 23 Million 785 Thousand By End Of 2014 Year,imabhisheksaini,0,350,4:01pm,"Dec 07, 2013",Culture
14487,Does Fulanis Flog A Husband-to-be Before He Is Allowed To Marry Their Daughter?,Nobody,10,496,3:25pm,"Dec 07, 2013",Culture
14488,Graphic Pic: Man Almost Stabs Friend To Death With Bottle In Lagos,14Maryetta,2,358,11:10am,"Dec 07, 2013",Culture
14489,Crazy Stuffs You Believed As A Kid Which You Still Believe Now,Andyblaze,116,11928,10:59am,"Dec 07, 2013",Culture
14490,Etymology Of Orisha,ladionline,6,679,9:38am,"Dec 07, 2013",Culture
14491,African Americans in Africa (I find the claim AA don't go to Africa funny),RandomAfricanAm,27,1344,12:15am,"Dec 07, 2013",Culture
14492,Why The European Lifestyle Has Usenvious,Nobody,8,302,11:43pm,"Dec 06, 2013",Culture
14493,Igbos Are The Best.....and Am Not Even Igbo,CastingCrowns,17,822,11:41pm,"Dec 06, 2013",Culture
14494,Farmer Kills HUGE 15-foot Snake In Ekiti,gbolakpine,6,467,10:58pm,"Dec 06, 2013",Culture
14495,Zoology,Ibrowski,2,283,3:38pm,"Dec 06, 2013",Culture
14496,"Imo People, What Is Wrong With Mbaise?",engrtee,16,6520,12:26pm,"Dec 06, 2013",Culture
14497,GLO Text4millions Promo,HenryIgwe,0,767,9:19am,"Dec 06, 2013",Culture
14498,"Nigerians Girls Vs Ghanaian Girls, Who Are The Best Dancers",Nobody,3,630,8:06am,"Dec 06, 2013",Culture
14499,What Is Wrong With The ''village''?,Albedo27,2,397,2:53am,"Dec 06, 2013",Culture
14500,Silly Things We Believed When We Were Young,kokoye,20,1196,2:26am,"Dec 06, 2013",Culture
14501,Nelson Mandela Is Dead!!!,abfan,0,558,10:56pm,"Dec 05, 2013",Culture
14502,Poll On Racial Preference For Single Ladies,Ije004,0,316,10:39pm,"Dec 05, 2013",Culture
14503,"Life Growing Up As A Kid In Nigeria:- Funny Things You Did, Lets Hear Them.",LouisThoru,9,2340,9:34pm,"Dec 05, 2013",Culture
14504,Sayyid Muhammad Abdullah Hassan - Today And Yesteryear,Nobody,5,6868,7:15pm,"Dec 05, 2013",Culture
14505,Will U Wash Ur Girlfriends Under-wears?,Nobody,0,308,3:31pm,"Dec 05, 2013",Culture
14506,Should I Give Money Or Gifts For The Holidays?,NoBeNaira,0,357,12:30pm,"Dec 05, 2013",Culture
14507,Portrait Artist In Lagos Nigeria,nigeriaartist,2,900,12:19pm,"Dec 05, 2013",Culture
14508,Cnbuy Flea Market In Lagos,Nobody,0,621,7:47pm,"Dec 04, 2013",Culture
14509,Translate Some Words From English To Hausa,Jiteshell,9,1357,7:04pm,"Dec 04, 2013",Culture
14510,Magun! Myth Or Reality?,premiere,3,373,6:47pm,"Dec 04, 2013",Culture
14511,New Deji of Akure Emerges,oludashmi,32,3412,6:32pm,"Dec 04, 2013",Culture
14512,Nigerians And Their Sense Of Entitlement,Ketimae,15,1052,4:21pm,"Dec 04, 2013",Culture
14513,Why Nigerians,lilbabyak,0,282,2:57pm,"Dec 04, 2013",Culture
14514,Is Nairaland Encouraging Tribalism?,nosike3,3,289,12:43pm,"Dec 04, 2013",Culture
14515,Difference Between A Foreign Post And A Naija Post On A Thread,Ocutegan,3,370,12:42pm,"Dec 04, 2013",Culture
14516,R-E-V-E-A-L-E-D: Why Mike Oghiadomhe Was Barred From Mike Akhigbe's Burial,flipcode23,0,324,10:18am,"Dec 04, 2013",Culture
14517,"BREAKING NEWS: Curfew Inmaiduguri Reduced To 11 Hrs,gsm Networks Restored",darea18,0,309,7:54am,"Dec 04, 2013",Culture
14518,For All Those Naija Babes Who Insist On Using Other People's Hair,geezville,0,358,2:19am,"Dec 04, 2013",Culture
14519,Facts Which Thrilled Me...,Nobody,6,321,2:56pm,"Dec 03, 2013",Culture
14520,A Call To Stop Jungle Justices In Africa,Bostin,0,273,1:33pm,"Dec 03, 2013",Culture
14521,I Will Be Dancing In Joy To This Song All Day,Fulaman198,3,382,10:43am,"Dec 03, 2013",Culture
14522,The Traditional Culture Of Greeting In Nigeria,Otunbalarry,2,8676,9:26am,"Dec 03, 2013",Culture
14523,Guys Have You Started Getting Calls From Your Old Female Friendsfriends?,ril19,9,466,7:59am,"Dec 03, 2013",Culture
14524,Endangered African American Musical Instruments,RandomAfricanAm,22,3432,7:55am,"Dec 03, 2013",Culture
14525,How Is A Chicken Slaughtered In Your Culture?,Donmams,3,291,7:15am,"Dec 03, 2013",Culture
14526,Deji Of Akure Dies At 63,Ghydyon,49,9925,6:59am,"Dec 03, 2013",Culture
14527,Create A Culture Of Success For Yourself,ladionline,2,434,11:39pm,"Dec 02, 2013",Culture
14528,The Role Of Culture In Creating A Better Future: The ‘omoluabi’ Concept,prodam,14,1273,5:12pm,"Dec 02, 2013",Culture
14529,Gay Rights In Nigeria??,lalyiva,5,560,2:20pm,"Dec 02, 2013",Culture
14530,Where Will You Spend Your Xmas?,Capableben,2,269,2:07pm,"Dec 02, 2013",Culture
14531,R.I.P Oba Adebiyi Adesida Of Akure Kingdom Is Dead!,Smartjeezy,2,345,10:06am,"Dec 02, 2013",Culture
14532,Deji Of Akure Joins His Ancestors,Xtfield,0,279,9:10am,"Dec 02, 2013",Culture
14533,Confusion In Ekiti Town As Goat Is Delivers Human-like Baby Goat [PHOTO],MCKULQ,12,1786,8:29am,"Dec 02, 2013",Culture
14534,News About King Of Akure Deji Of Akure,folowo,0,438,7:34am,"Dec 02, 2013",Culture
14535,"Nigeria Police Force: Duty, Professionalism, Etc. (by Attorney Patryk Utulu@usa)",PatrykUtulu,0,1319,1:29am,"Dec 02, 2013",Culture
14536,Deji Of Akure  Oba Adebiyi Adesida Is Dead,youngprofdguru,4,318,12:39am,"Dec 02, 2013",Culture
14537,Are Human Sacrifices Still Taking Place In Our Society These Days?,SirdeKay,0,322,4:51pm,"Dec 01, 2013",Culture
14538,"Nigeria And Cultural Expressions, An Inseparable Entity",henrydeelinkag,0,833,3:49pm,"Dec 01, 2013",Culture
14539,Akure Mornach Joins His Ancestors,dejibimbo,4,411,2:58pm,"Dec 01, 2013",Culture
14540,Ndokwa Chat Room,Knsley,0,266,12:58pm,"Dec 01, 2013",Culture
14541,Deji Of Akure Dies.,billyadam,2,321,12:30pm,"Dec 01, 2013",Culture
14542,DEJI' Of Akure Dies At 63 Years,CJIDEX,2,328,11:00am,"Dec 01, 2013",Culture
14543,Akure Monarch Dead,esosuo,0,346,9:38am,"Dec 01, 2013",Culture
14544,Deji Of Akure Is Dead,Toonice,0,276,9:21am,"Dec 01, 2013",Culture
14545,Do We Have A Tipping Culture In Nigeria? (In restaurants),solowork,3,343,8:22am,"Dec 01, 2013",Culture
14546,PHOTOS: Mysterious Goat Delivers Human-like Baby In Ekiti State.,Truckpusher,7,1775,8:20am,"Dec 01, 2013",Culture
14547,"Deji Of Akure Land Is Dead,",driand,2,978,7:47am,"Dec 01, 2013",Culture
14548,For Nigerian Soups; Does Thickness Mean Richness?,ril19,3,355,5:34am,"Dec 01, 2013",Culture
14549,The 3 Major Senegambian Languages,Fulaman198,4,1107,5:30am,"Dec 01, 2013",Culture
14550,The gods Has Gone Bananas,Truckpusher,4,410,5:29am,"Dec 01, 2013",Culture
14551,*ONE OF* The Most Important Cultural Anthropalogical Works I've Ever Come Across,RandomAfricanAm,2,357,12:53am,"Dec 01, 2013",Culture
14552,Can Anyone Teach My Igbo?,Conniemiss412,3,361,5:45pm,"Nov 30, 2013",Culture
14553,I Recall My MUM Telling Me About A Man,dkings101,0,309,1:23pm,"Nov 30, 2013",Culture
14554,"In Akwa Ibom, If U Cheat On ur husband, U Die. If He Dies, U Marry His Relative.",Nobody,4,634,10:50am,"Nov 30, 2013",Culture
14555,Promoting The Culture Board On The Frontpage,Nobody,103,7481,8:50am,"Nov 30, 2013",Culture
14556,What Is A Yalagi Woman?,RandomAfricanAm,0,844,6:35am,"Nov 30, 2013",Culture
14557,Is Polygamy Still Accepted In Nigeria?,beknown,22,3873,5:56am,"Nov 30, 2013",Culture
14558,Terrible Announcer At Abuja Airport,diceman1,3,357,5:42am,"Nov 30, 2013",Culture
14559,The Nigeria I Know-her Blissful Spirit Is Endless,amiskurie,3,309,4:38pm,"Nov 29, 2013",Culture
14560,I Admire The Yoruba,yahyus,4,424,7:01am,"Nov 29, 2013",Culture
14561,Today Is Thanksgiving Day In USA,Ebenezerk2,2,360,5:15am,"Nov 29, 2013",Culture
14562,"BECOME LANDLORD WITH N350,000 (XMAS PROMO N250,000 ENDING 19TH DEC) 07068198049",sgsltd,10,551,4:27am,"Nov 29, 2013",Culture
14563,Should This Igwe Be Dethroned?,aloyemeka2,9,1274,11:51pm,"Nov 28, 2013",Culture
14564,"Cameroonian Fulani Song Sung In Fulfulde, Very Truthful Insight On Life",Fulaman198,5,1254,11:42pm,"Nov 28, 2013",Culture
14565,Is It Possible To Be Controlled From A Foreign Country By Witches?,wabbyland,34,1344,10:56pm,"Nov 28, 2013",Culture
14566,"Nigeria Has Not Less Than 250 Tribes, How Many Of The Tribes Have You Met So Far",Ogbakolo,0,495,10:51pm,"Nov 28, 2013",Culture
14567,Duties Of A Bestman In A Nigeria Wedding Ceremony,StephenAyo,3,726,8:29pm,"Nov 28, 2013",Culture
14568,Do We Have A Tipping Culture In Nigeria?,solowork,4,630,2:50pm,"Nov 28, 2013",Culture
14569,Teach Me Naija Slang Please,simibrazil,81,118697,2:29pm,"Nov 28, 2013",Culture
14570,Fulani Folktales And Jokes,mtikiti,0,683,12:02pm,"Nov 28, 2013",Culture
14571,"Angola Bans Islam, Destroys Mosques",marshborn,7,365,10:13am,"Nov 28, 2013",Culture
14572,Happy Thanksgiving!!,smile11s,2,332,9:35am,"Nov 28, 2013",Culture
14573,English New Born  Baby Names,xcaper,6,610,8:43am,"Nov 28, 2013",Culture
14574,People Sleeping In The Bus During Travels,skoloppy31,6,532,8:40am,"Nov 28, 2013",Culture
14575,If U Are From Oguta Please Show Urself,Joan2,10,1530,3:41pm,"Nov 27, 2013",Culture
14576,Misterious Healing River Discovered In Enugu,FKMagazine,0,353,3:17pm,"Nov 27, 2013",Culture
14577,20 Interesting Facts About The World,Maxcollins042,3,496,2:21pm,"Nov 27, 2013",Culture
14578,PHOTOS: Mysterious River With Healing Powers Appears In Enugu Community,simdam500,2,635,1:41pm,"Nov 27, 2013",Culture
14579,Hairstyle,shypapa,2,281,12:22pm,"Nov 27, 2013",Culture
14580,Hairstyle,shypapa,0,290,11:26am,"Nov 27, 2013",Culture
14581,"Oguta People,what About Them?",agadez007,19,1989,7:14am,"Nov 27, 2013",Culture
14582,How Can One Stop Being A Tribalist??,Nobody,10,385,7:58pm,"Nov 26, 2013",Culture
14583,"The Nigeria Peoples, Ethnics And Culture",Lautechgossip,4,481,6:14pm,"Nov 26, 2013",Culture
14584,Igbo Or Ibo: Which One Is Correct,makazona,6,567,4:53pm,"Nov 26, 2013",Culture
14585,Some Food For Your Thoughts,joyceok,3,466,5:03am,"Nov 26, 2013",Culture
14586,Amaluchi,FrauO,2,275,2:11pm,"Nov 25, 2013",Culture
14587,The Great Zimbabwe,Nobody,21,11773,11:49am,"Nov 25, 2013",Culture
14588,Igbo Men In Marriages Abroad,star2428,3,359,8:29am,"Nov 25, 2013",Culture
14589,Do Your Nuclear Family Communicate With English Or Your Local Dialect?,Alikaxon,3,316,6:16pm,"Nov 24, 2013",Culture
14590,The Depictions Of Kanem - Bornu Kings,vanderHeist,6,688,6:07pm,"Nov 24, 2013",Culture
14591,Nigerian Names: How Funny Is Yours?,Nobody,78,29488,2:29pm,"Nov 24, 2013",Culture
14592,.,Nobody,4,464,12:35pm,"Nov 24, 2013",Culture
14593,"Just Imagine, Please Reason It Out For Me.",classicEntity,4,491,10:17am,"Nov 24, 2013",Culture
14594,Taking A Year Off To Travel The World,Nobody,5,301,10:04am,"Nov 24, 2013",Culture
14595,Yorubaland:the Best Place To Marry From?,Nobody,47,1990,9:33am,"Nov 24, 2013",Culture
14596,Which Inhumane Aspects Of Your Culture Would You Like To Be Abolished ?,captainobvious,0,290,9:18am,"Nov 24, 2013",Culture
14597,7 Best Strategies Nigerians Can Use In Trading In Ghana And Not Be Caught,Ckariam,3,563,8:45am,"Nov 24, 2013",Culture
14598,Yoruba Speakers I Need Your Help,ajebutta93,2,285,8:03am,"Nov 24, 2013",Culture
14599,United States University Admission And Student Visa Services,omoyankee3,2,312,1:36am,"Nov 24, 2013",Culture
14600,Should Nigerians Be Proud Of Speaking Pidgin English?,chima2011,149,11508,12:27am,"Nov 24, 2013",Culture
14601,Words That Are Shared By Nigerian Tribes,ebamma,5,606,11:06pm,"Nov 23, 2013",Culture
14602,Masquerades In Igboland,Akhenaten,41,24946,10:19pm,"Nov 23, 2013",Culture
14603,Male Vs Female Circumcision,lymelyte,0,491,11:43am,"Nov 23, 2013",Culture
