sn,Post Title,Author,Post Count,View Count,Time,Date,Section
14337,Make Up/gele Artistry & Beauty Consultancy Training In Nov..the Best Ever,IslaJenmi,0,787,5:13pm,"Oct 05, 2012",EventsDB
14338,World Teacher's Day,KINGSNEEZE,0,472,12:41pm,"Oct 05, 2012",EventsDB
14339,A Gospel Singer For Your Events,wem88,0,344,9:20am,"Oct 05, 2012",EventsDB
14340,Pictures Of Nigeria@52 Celebration In My Locality.,Nobody,61,13694,4:01am,"Oct 05, 2012",EventsDB
14341,Abuja Peeps: Post Your Wedding Photos For Free!,Abujafood,0,500,4:39pm,"Oct 04, 2012",EventsDB
14342,Naija Creativity Fashion & Styles Magazine Show And Exhibitions Sun October  21,naijafashion,0,769,2:50pm,"Oct 04, 2012",EventsDB
14343,"The Platform 10 For Those Who Didn’t Attend.(kai, Una Miss Plenty!!!!!!)",nenergy,3,720,1:36pm,"Oct 04, 2012",EventsDB
14344,Rhce Redhat Training Now Available In Nigeria,redhatnaija,0,724,11:56am,"Oct 04, 2012",EventsDB
14345,Chicago Bachelorette Party Ideas,AndrewFlintof,0,482,3:48am,"Oct 04, 2012",EventsDB
14346,"MI, Naeto C, Wikid, Eldee, Others Gather For Hennessy Artistry",Toshtos,0,445,11:27pm,"Oct 03, 2012",EventsDB
14347,Sat 13th – Sat 27th 1st Yenagoa Trade Fair 2012 – You Cannot Afford To Miss It’,ictek,0,386,2:46pm,"Oct 03, 2012",EventsDB
14348,Outdoor Catering Service,Abujafood,0,455,10:29am,"Oct 03, 2012",EventsDB
14349,Pictures Of Independence Day Celebration In Kwara,Nobody,5,3404,10:09pm,"Oct 02, 2012",EventsDB
14350,River Niger Bridge And River Benue Bridge At The Risk Of Submerging,Kennycee,0,3597,9:52pm,"Oct 02, 2012",EventsDB
14351,ACTING AUDITIONS For Film Arcade!!!,dainventor,0,669,9:20pm,"Oct 02, 2012",EventsDB
14352,Patience Jonathan Battles Parkinson's Disease,eyems,2,457,3:11pm,"Oct 02, 2012",EventsDB
14353,"Invitation To My Church Adult Thanksgivging Service,which Comes Up Starting From",awotanbukky,0,347,11:16pm,"Oct 01, 2012",EventsDB
14354,“The Eden Before Us” Art Exhibition,leMuhito,3,736,8:04pm,"Oct 01, 2012",EventsDB
14355,"Hurray!!!nigeria Is 52,where Are U Going To Catch Some Fun.",Madawaki01,2,438,9:41am,"Oct 01, 2012",EventsDB
14356,Lets Pray For NIGERIA On Her Independence Day,neckbreaker,0,777,10:21pm,"Sep 30, 2012",EventsDB
14357,Chicago - Nigeria's 52nd Independence Day Celebration 10/6/12,adamazievents,2,1571,6:49pm,"Sep 30, 2012",EventsDB
14358,"Photos From The RED Ball Event -  Genevieve, Funke Akindele, Annie Idibia, Rita",oyeakd,0,1625,9:21pm,"Sep 29, 2012",EventsDB
14359,SIEGE Musicaltalenthunt (SMTH 2013),isiege,0,415,4:05pm,"Sep 29, 2012",EventsDB
14360,Lagos Home Show,AntKenny,0,397,1:36pm,"Sep 29, 2012",EventsDB
14361,Don't Blame Anybody For Detained Pilgrims - Chief Imam,Iaz93,0,421,12:42pm,"Sep 29, 2012",EventsDB
14362,I Need Birthday Ideas,Nobody,4,470,8:56am,"Sep 29, 2012",EventsDB
14363,"Check Out For Daily Job Posting, Free Ads, Free Online Game, Daily Event",niyiguy,0,470,7:24pm,"Sep 28, 2012",EventsDB
14364,Need Ushers?,Dynamiceagle,2,381,1:01pm,"Sep 28, 2012",EventsDB
14365,"Gulder Ultimate Search,season 9",favoritemedia,0,768,11:31am,"Sep 28, 2012",EventsDB
14366,"WORD UP (spoken Word Poetry And Soul Music Event) Volume 2 Is On Nov. 17, 2012",olulu,0,582,10:53am,"Sep 28, 2012",EventsDB
14367,Wonderful Mac Ipad Converter,hadddes,0,387,10:34am,"Sep 28, 2012",EventsDB
14368,Celebrity Salon Models Wanted!,Nobody,0,387,7:19am,"Sep 28, 2012",EventsDB
14369,What You Need For Your Next Occasion,favoritemedia,0,419,2:23am,"Sep 28, 2012",EventsDB
14370,Discount Outdoor Barbecue Service,walygy,2,544,10:46pm,"Sep 27, 2012",EventsDB
14371,Xtraminds Independent Promo,Projectors,2,364,3:36pm,"Sep 27, 2012",EventsDB
14372,Photos: Peter And Lola Okoye Celebrates Bash For Cameron Okoye Who Turns 4years.,365naijanews,2,1544,3:20pm,"Sep 27, 2012",EventsDB
14373,EVENT ALERT!!!!! Dblast Presents Mardigras Party 2012,omobaswagz,0,397,2:27pm,"Sep 27, 2012",EventsDB
14374,Luxury Wedding Cards And Invitations,Proview,0,1792,2:08pm,"Sep 27, 2012",EventsDB
14375,Happy 58th Birthday To Bishop David Oyedepo,EzePromoe,0,593,11:00am,"Sep 27, 2012",EventsDB
14376,Share Your Wedding Planning Experiences,fayawo,3,685,7:34am,"Sep 27, 2012",EventsDB
14377,Do U Want Ur Event To Be Classy?,teethom,0,607,9:30pm,"Sep 26, 2012",EventsDB
14378,Nigerian Hajj Women Held In Saudi Arabia,Israelie,0,703,8:05pm,"Sep 26, 2012",EventsDB
14379,"Acting VC Of Imsu, Prof B.E.B Nwoke Marks A Year In Office.",emma26,4,1016,3:03pm,"Sep 26, 2012",EventsDB
14380,Discount Outdoor Barbecue Service,walygy,0,376,1:55pm,"Sep 26, 2012",EventsDB
14381,Plan Your Wedding For Less,typearls,0,371,1:02pm,"Sep 26, 2012",EventsDB
14382,Be Careful When You Go Out,tammyl007,2,693,9:37am,"Sep 26, 2012",EventsDB
14383,Lagos Robberies: Three Suspects In Police Net,Pysam,0,390,7:42am,"Sep 26, 2012",EventsDB
14384,Mtn ₦500 Bonus,Ktwice,0,391,9:08pm,"Sep 25, 2012",EventsDB
14385,Africa Magic Viewers’ Choice Awards Launch,ijebabe,22,4276,8:03pm,"Sep 25, 2012",EventsDB
14386,100 Days Countdown To Anambra's Biggest Carnival.....tick-tok-tick-tok,Oragz,0,599,6:40pm,"Sep 25, 2012",EventsDB
14387,Crack Ya Ribs 2012 Hits Abuja,Abujafood,0,584,4:52pm,"Sep 25, 2012",EventsDB
14388,Wedding / Engagement Rings,kaycee1983,0,548,2:35pm,"Sep 25, 2012",EventsDB
14389,Abuja Drapers/ Fabric Designers Needed.,madameoma,2,372,10:54am,"Sep 25, 2012",EventsDB
14390,Independence Special With 9ja's Foremost Music Legends,Revolva,0,607,8:58am,"Sep 25, 2012",EventsDB
14391,Face Of Sofa,9jawear,0,763,7:03am,"Sep 25, 2012",EventsDB
14392,"Dating The Sister Of Your Elder Brother's Wife,is It A Crime?",Yello1,3,423,9:40pm,"Sep 24, 2012",EventsDB
14393,Need Great Dancers For Your Events?,amazinDJ,0,372,3:22pm,"Sep 24, 2012",EventsDB
14394,Are You Dressed For Success?,Duvyzworld,0,406,1:26pm,"Sep 24, 2012",EventsDB
14395,Impact Coal Crusher For Coal Crushing Process,zenzhcn,0,444,10:02am,"Sep 24, 2012",EventsDB
14396,Intensive 6ohr Event Management Training Session,lastinmemories,0,501,10:01am,"Sep 24, 2012",EventsDB
14397,Police Accused Of Killing Man Five Days After Wedding,eyenCalabar,2,494,9:40am,"Sep 24, 2012",EventsDB
14398,Surprise,Internetcash1,0,378,10:44pm,"Sep 23, 2012",EventsDB
14399,Spraying Of Perfume While Going For An Interview! Good Or Bad?,Ask4bigneyo,9,405,8:29pm,"Sep 23, 2012",EventsDB
14400,Together We Can Make Great Changes,NAInitiative,0,332,7:45am,"Sep 23, 2012",EventsDB
14401,Updates Of River-niger Overflow,ariyokunle,0,1590,2:21am,"Sep 23, 2012",EventsDB
14402,Happy Birthday To Linda Ikeji At 32,365naijanews,137,20055,6:51pm,"Sep 22, 2012",EventsDB
14403,Let us make your next Beades and Wiredworks design for YOU,dunsoyncrtn,2,506,5:28pm,"Sep 22, 2012",EventsDB
14404,Upcoming Business Training: Emporium Academy-skill Acquisition Training,ETALAGOS,0,824,2:54am,"Sep 22, 2012",EventsDB
14405,Enterpreneur Profile Of The Day: Adedoyin Moshood ... - Spread Media,BabyPosh,0,448,11:06pm,"Sep 21, 2012",EventsDB
14406,Mistaken Identity On Woman Child Trafficker,valicious1,0,339,9:58pm,"Sep 21, 2012",EventsDB
14407,Lagos International Trade Fair 2013,Olawoyinskolo,2,1629,11:37am,"Sep 21, 2012",EventsDB
14408,Being Born On September 11th,sparko1,4,1186,2:38am,"Sep 21, 2012",EventsDB
14409,Where Would ''the Platform 2012'' Hold?,Soulcaine,0,430,10:15pm,"Sep 20, 2012",EventsDB
14410,Event Decorations And Preparations,michkosi,0,459,8:02pm,"Sep 20, 2012",EventsDB
14411,Problems Solver,Slingma,0,358,4:53pm,"Sep 20, 2012",EventsDB
14412,Where Can I Get A Varsity Jacket In Lagos? Pls I Need It Asap,ableD1,0,377,4:26pm,"Sep 20, 2012",EventsDB
14413,Wishing A Happy Birthday To Two Lovely Ladies: Sisi Jinx And Karmamod :),Sapphic,149,14211,12:43pm,"Sep 20, 2012",EventsDB
14414,Confused Over Which Color To Pick For My Wedding.,gbeamy,2,679,9:36am,"Sep 20, 2012",EventsDB
14415,**** 2012 SPECTRUM AWARDS,purityjay,2,412,9:35am,"Sep 20, 2012",EventsDB
14416,On Your Wedding Day!,Daluuzor,2,468,9:31am,"Sep 20, 2012",EventsDB
14417,Party Party Party,bumiegha,3,533,9:26am,"Sep 20, 2012",EventsDB
14418,Happy Birthday Seun,Nobody,197,16789,6:17pm,"Sep 19, 2012",EventsDB
14419,Add  Your Business Details To An Online Wedding Business Directory For Free !,samup4web,5,1026,5:08pm,"Sep 19, 2012",EventsDB
14420,“get Rid Of The Senate” – Bola Ahmed Tinubu,Ask4bigneyo,2,346,3:59pm,"Sep 19, 2012",EventsDB
14421,Rent Fitted Or Ball Wedding Gowns  @  N15000,AppleofGod,4,1104,12:40pm,"Sep 19, 2012",EventsDB
14422,Two Nigerians Mysteriously Found Dead In Chinese Pool (pic),valhendeshawgm,0,1653,9:00am,"Sep 19, 2012",EventsDB
14423,My Fellow Naira People. Please Help Me And Vote For My NewBorn n9ja son OBAMA.,Ak471,0,366,3:31am,"Sep 19, 2012",EventsDB
14424,Military Takes Over Boko Haram’s Command & Control Center,ucforu,0,481,11:50pm,"Sep 18, 2012",EventsDB
14425,"Iyanya,lace,slim Joe And Mezaya Performing Live @ Lautech",miniziter,3,815,10:12am,"Sep 18, 2012",EventsDB
14426,Where Were You On September 11th 2001?,wale4x35,186,12115,5:42am,"Sep 18, 2012",EventsDB
14427,Ikorodu Trade Fair,ekwulex,0,471,10:26am,"Sep 13, 2012",EventsDB
14428,Oil & Gas Gala Night: VIP Table - N300million! Choi!,Eking,2,893,10:39pm,"Sep 12, 2012",EventsDB
14429,Invitation Invitation To  Social And Dating Site 2go Chatting On The Web,Presegs,5,4566,10:22pm,"Sep 11, 2012",EventsDB
14430,International Institute Of Business Analysis - Nigeria (lagos) Chapter Meeting,kazzydude,0,983,3:10pm,"Sep 11, 2012",EventsDB
14431,(EVENT) Hitchers Entertainment Presents::: PROJECT – X,google1,0,589,2:57pm,"Sep 11, 2012",EventsDB
14432,11years Annivasary Of 9/11 Attack On The World Trade Center.....,Nobody,0,475,12:28am,"Sep 11, 2012",EventsDB
14433,My Wedding Is On The 18th September- I Need Advice On How To Plan The Session,topeorekoy,20,1717,2:37pm,"Sep 10, 2012",EventsDB
14434,Golden Penny Stops Programme ('the Taste Of Adventure') On Radio Continental Fm,lucarella,2,622,2:28pm,"Sep 10, 2012",EventsDB
14435,The Nigerian Telecom Awards At The  Incubator Event Centre {6pm },jacob05,3,2073,5:00pm,"Sep 08, 2012",EventsDB
14436,2012 MTV Music Awards Full Winner’s List And Video,naijanews898,0,411,5:18pm,"Sep 07, 2012",EventsDB
14437,FREE B,obowunmi,2,632,11:52pm,"Sep 05, 2012",EventsDB
14438,Happy Birthday Sauron!,TOPE20001,24,1591,9:51pm,"Sep 05, 2012",EventsDB
14439,Here's Your Chance To Work For A Reputable Organization,houseofvodi,0,440,5:20pm,"Sep 05, 2012",EventsDB
14440,The Headies 2012 Nominees List,reportnaija,0,523,4:03pm,"Sep 05, 2012",EventsDB
14441,"Abuja Furniture Exposition, September 2012...",sweet2012,2,566,3:20pm,"Sep 05, 2012",EventsDB
14442,How To Plan The Perfect Nigerian Wedding!,Abujafood,0,938,3:07pm,"Sep 05, 2012",EventsDB
14443,"Event Deco, Make-up, Wirework, Ankara Accessories Training For N9,999",ETALAGOS,0,793,1:52pm,"Sep 05, 2012",EventsDB
14444,Business Plan Training,NQB8,0,557,5:01pm,"Sep 04, 2012",EventsDB
14445,Nigerian Telecom Awards 2012,koyafatuga,6,1181,9:23am,"Sep 04, 2012",EventsDB
14446,Money Is Not Your Problem!,mbfchrist,2,840,3:30pm,"Sep 03, 2012",EventsDB
14447,OAU Azonto Mask Party,donkeke,2,2308,10:33pm,"Sep 02, 2012",EventsDB
14448,PUNCH NEWSPAPER  1/9/2012,olorunsheyi,0,590,9:37pm,"Sep 01, 2012",EventsDB
14449,Esama Of Benin Celebrates His Birthday All September- Bell Ringing @ 12am Sept 1,onnari,0,845,9:25pm,"Sep 01, 2012",EventsDB
14450,Stop That Harassment From Your Landlord/tenant,olorunsheyi,2,407,11:44pm,"Aug 31, 2012",EventsDB
14451,"Hehehehe Picture Of The Day, What Do You Guys Think?...cos Am Like Whoop Whoop",IslaJenmi,0,622,5:18pm,"Aug 31, 2012",EventsDB
14452,Stop That Harassment From Your Landlord/tenant,olorunsheyi,0,464,2:32pm,"Aug 31, 2012",EventsDB
14453,APA (idoma) Carnival DECEMBER 2012,sweet2012,0,453,12:13pm,"Aug 31, 2012",EventsDB
14454,Warren Buffet ‘secret Millionaires Club’ Show. Comes To Nigeria,9jabook,0,965,11:31am,"Aug 31, 2012",EventsDB
14455,Feed A Village - A Touch Of Human Kindness,Abujafood,0,470,10:54am,"Aug 31, 2012",EventsDB
14456,Which 5 Hotels In Lagos Have The Most Beautiful/Serene Environment?,Nobody,0,664,9:45am,"Aug 31, 2012",EventsDB
14457,Photos From The NIGERIAN CORNER On Adela St At The Notting-hill Carnival 2012,oyeakd,0,1601,12:51pm,"Aug 29, 2012",EventsDB
14458,"D’banj, May7ven, Ada Snoop And Noni Zondi @ HMV Apollo (pictures)",oyeakd,0,1001,9:21pm,"Aug 28, 2012",EventsDB
14459,Where Can I Rent Tuxedos In Benin Or Lagos?,fyneboi,0,1657,4:50pm,"Aug 28, 2012",EventsDB
14460,WORD UP (a Spoken Word Poetry And Soul Music Event),olulu,3,972,10:44pm,"Aug 27, 2012",EventsDB
14461,Casor Nsugbe Sends Forth Their 2011/2012 Finalist,Seamawasia,0,506,2:57pm,"Aug 26, 2012",EventsDB
14462,"Jasper-light Solutions And The Techonomic Forum, Nigeria Organized Workshop",emmanie2ng,0,379,11:23pm,"Aug 25, 2012",EventsDB
14463,"life is good , keep on hustling ....u shall make soonest",kkk3,0,477,7:55pm,"Aug 25, 2012",EventsDB
14464,Use as low as 400k to cater for up to  500 Guest,droluyemisi,0,545,6:45pm,"Aug 25, 2012",EventsDB
14465,Three Dies From Breathing In Generator Fume,naijacurrent,0,388,3:42pm,"Aug 25, 2012",EventsDB
14466,Central Bank Of Nigeria Introduces N5000,kylepinsky,0,492,3:30pm,"Aug 24, 2012",EventsDB
14467,The Biggest Prize: Here Are The Nominees For The Future Awards 2012 – Young Pers,Nobody,2,760,2:53pm,"Aug 24, 2012",EventsDB
14468,Call On Kelly To Supply All Your Drinks For That Special Events/functions/party,LaDiva1,0,771,1:28pm,"Aug 24, 2012",EventsDB
14469,"Crack Ya Ribs - London , Aug 26",mizztee234,3,442,12:49pm,"Aug 24, 2012",EventsDB
14470,Unveiling Of The University Of  Lagos Awards 2012 “the Golden Jubilee Edition”,OAM,0,776,8:49am,"Aug 24, 2012",EventsDB
14471,Outdoor Barbecue Service At Your Parties,walygy,0,450,1:04am,"Aug 24, 2012",EventsDB
14472,Best Offer For Events,ben0921,0,346,9:55pm,"Aug 23, 2012",EventsDB
14473,Giant Alien ‘gorgakh’ Killed In Pakistan (video) dbza8,mankand,0,1533,8:08pm,"Aug 23, 2012",EventsDB
14474,Hot And Sizzling - Media Expert,Spinwheelmedia,2,380,6:14pm,"Aug 23, 2012",EventsDB
14475,In Need Of A 'CREATIVE' Event Decor,Nobody,11,911,6:09pm,"Aug 23, 2012",EventsDB
14476,Kristafield Events,Chiomakrystal,2,529,3:43pm,"Aug 23, 2012",EventsDB
14477,"Wedding Gowns @  N28,000,  N35,000 And N60,000. Hurry While Stock Last!",AppleofGod,3,677,5:05pm,"Aug 22, 2012",EventsDB
14478,PRESS RELEASE: Nigerians Unite Against Insecurity & Terrorism (NUAIT),NUAIT,0,440,3:32pm,"Aug 22, 2012",EventsDB
14479,"Sign Up With Lasting Memories Event PROMO,& Get Your Wedding Needs Covered @699k",lastinmemories,0,401,9:12am,"Aug 22, 2012",EventsDB
14480,Moderndayeve Covers City Girl Tayos' Birthday At The Southern Sun Hotel,bibiazim1,0,1275,9:59pm,"Aug 21, 2012",EventsDB
14481,African Leading Female Talking Drummer Girl Ara's 2yr Old Marriage Ends,chinedum20,3,2169,1:13pm,"Aug 21, 2012",EventsDB
14482,Beevs Event Planners & Interior Designers,beevs,0,404,10:22pm,"Aug 20, 2012",EventsDB
14483,Lagos Hotels Are The 2nd Most Expensive In The World,naijacurrent,0,400,7:22pm,"Aug 20, 2012",EventsDB
14484,1st Yenagoa Trade Fair 2012 – You Cannot Afford To Miss It’,ictek,0,381,7:21pm,"Aug 20, 2012",EventsDB
14485,Events Faces & Styles,absmartlinks,0,384,3:19pm,"Aug 20, 2012",EventsDB
14486,"""The BOSS"" Rick Ross Hit The Stage And Ripped It. The Summer Jam Concert",21BoardMedia,3,646,4:23am,"Aug 20, 2012",EventsDB
14487,Am In Need Of A Good Wedding Planner In Kaduna,ampulki,2,1197,12:48pm,"Aug 19, 2012",EventsDB
14488,Promo:complete Wedding N Engagement Decor+3 Tier Cake +2 Car Decor+photobook + V,erevents,0,528,8:37am,"Aug 19, 2012",EventsDB
14489,Wedding Materials For Rent,erevents,0,631,7:30am,"Aug 19, 2012",EventsDB
14490,Miss China Crowned Miss World 2012,tintingz,0,1694,4:27pm,"Aug 18, 2012",EventsDB
14491,Are You A Gospel Artiste Who Neees Management And Promotion?,akpumping7720,0,431,1:35pm,"Aug 18, 2012",EventsDB
14492,Switch OFF Your Phone:cosmos RAYS Is Coming To Earth,presegsADESIDA,10,927,12:46am,"Aug 18, 2012",EventsDB
14493,Meet 27 Year Old Ifeoluwa Olaniyan Of Goldpillars Events Management Company,waleameen,0,842,3:23pm,"Aug 17, 2012",EventsDB
14494,"American Beard Rapper, Rick Ross To Perform In Lagos Today",Nobody,0,735,12:09pm,"Aug 17, 2012",EventsDB
14495,Nite Of A Thousand Laughs Comes To Unilag (ramadam Special),ajayioluwatobi,0,596,1:39pm,"Aug 16, 2012",EventsDB
14496,Ruff 'n' Tumble's Rock Ur Style @ Silverbird Galleria,olukunle,0,440,1:13pm,"Aug 16, 2012",EventsDB
14497,Four People Injured As Truck Crushes Danfo Bus In Lagos,Slimboy94,0,458,10:45am,"Aug 16, 2012",EventsDB
14498,No Late Night Calls,Konsult07,0,357,9:55pm,"Aug 15, 2012",EventsDB
14499,Qbo Makeup Academy Presents Two Weeks Makeup And Gele Workshop!,Lakabona,0,508,5:51pm,"Aug 15, 2012",EventsDB
14500,Cardinal Arinze Visits Nwafor Orizu College Of Education Nsugbe,Seamawasia,0,521,6:10am,"Aug 15, 2012",EventsDB
14501,Most Beautiful Student In Nigeria,ekiloui,0,1114,5:51pm,"Aug 14, 2012",EventsDB
14502,Get Ur Event Covered In Stlye. Photography And Digital Video Production,studio228,0,378,5:46pm,"Aug 14, 2012",EventsDB
14503,Nokia Promo Show Before It Passes U,Davedblues,0,433,1:51pm,"Aug 14, 2012",EventsDB
14504,Affordable Event Decorations,psychD,3,990,8:00am,"Aug 14, 2012",EventsDB
14505,Aso Ebi Events Planners.......Our Events Deco Are Exceptional,samyyoung,10,1708,10:24pm,"Aug 13, 2012",EventsDB
14506,Rick Ross Visits Lagos This Friday!!! Confirmed,shafanik,2,1109,7:00pm,"Aug 13, 2012",EventsDB
14507,Give Your Creative Ideas : Poolside Trad Wedding,gbeamy,0,446,3:46pm,"Aug 13, 2012",EventsDB
14508,What Kind Of Cake Is This?,Chaydee,0,614,12:36pm,"Aug 13, 2012",EventsDB
14509,2012 USA Global Peace And Justice Studies Conference,USAGLOBAL,0,657,12:16pm,"Aug 13, 2012",EventsDB
14510,"Print  HANDBILL As Low As N10,000 For  Your Product/services/events",AdbillHub,3,743,10:43am,"Aug 13, 2012",EventsDB
14511,Thanks,OloriL,24,5596,9:56am,"Aug 13, 2012",EventsDB
14512,Get Together Party For Nairalanders..is It Possible?,Korrection,299,12194,10:53am,"Aug 11, 2012",EventsDB
14513,"Pot Basket - N1,800:00",nacsol,0,597,6:19pm,"Aug 09, 2012",EventsDB
14514,"Sign Up With Lasting Memories Event PROMO,& Get Your Wedding Needs Covered @699k",lastinmemories,0,481,3:32pm,"Aug 09, 2012",EventsDB
14515,Born In January,bilms,25,1256,2:38pm,"Aug 09, 2012",EventsDB
14516,For All Your Clearing,ogeukpabia,0,370,12:52pm,"Aug 09, 2012",EventsDB
14517,"Abuja Abuja !!!!!!!!!!! Enterprenuer Workshop Comin To Silverbird, Abuja",gbeamy,2,423,12:45pm,"Aug 09, 2012",EventsDB
14518,Great Things Happen When Women Pray,bnok990,0,2347,12:35pm,"Aug 09, 2012",EventsDB
14519,ICSN 8th Annual Summer BBQ,Vintage,2,471,11:11am,"Aug 09, 2012",EventsDB
14520,Cake Pops - Party Favor,dezzycreation,2,538,5:47am,"Aug 09, 2012",EventsDB
14521,"Recharge Your Heart - August 11, 2012",benjamingraham,0,1110,5:23am,"Aug 09, 2012",EventsDB
14522,Website Design Promo: Discount For Event Planners,Techwriter,0,398,1:32am,"Aug 09, 2012",EventsDB
14523,"Exclusive Wedding Promo@699k, Unbeatable All-in-one Wedding Promo...",lastinmemories,9,726,6:51pm,"Aug 08, 2012",EventsDB
14524,Wedding Rings,justdoneit,0,534,5:42pm,"Aug 08, 2012",EventsDB
14525,UK Suppliers Of Non-alcoholic Sparkling Fruit Juices From Spain,dami89,0,645,2:18pm,"Aug 08, 2012",EventsDB
14526,"Event Deco, Make-up, Wirework, Ankara Accessories Training For N7,500/ Course",ETALAGOS,0,560,12:36pm,"Aug 08, 2012",EventsDB
14527,"Event/ Deco Training For N7,500...",ETALAGOS,0,353,10:17am,"Aug 08, 2012",EventsDB
14528,Gunmen Kill 16 Worshippers In Okene Deeper Life Bible Church,eyems,0,596,7:24pm,"Aug 07, 2012",EventsDB
14529,For Your Children's Birthday Party........we Have Everything You Need,klasssicevents,0,447,5:13pm,"Aug 07, 2012",EventsDB
14530,Do You Need A Good Event Planner?,boomevents,2,864,4:55pm,"Aug 07, 2012",EventsDB
14531,For Your Wedding,klasssicevents,0,442,4:44pm,"Aug 07, 2012",EventsDB
14532,Man Weds Three Women At A Zairen Church,Nobody,0,453,2:06pm,"Aug 07, 2012",EventsDB
14533,Do You Need A Camera Man?,businesszoom,0,374,7:56am,"Aug 07, 2012",EventsDB
14534,"Hall Decoration With Chairs Covered For 300 Guest Just N75, 000.",Wevents,7,7244,1:22pm,"Aug 06, 2012",EventsDB
14535,Mother Attempted To ‘share’ Son With Dad In Kano,eyemeka,2,574,12:13pm,"Aug 06, 2012",EventsDB
14536,Kids Party Supplies - Bonanza!,No1PartyStore,0,1098,8:21am,"Aug 06, 2012",EventsDB
14537,Mouth Watering Cake For Different Occasions The Cheapest U Can Get.,jahmasin,0,1207,7:52am,"Aug 06, 2012",EventsDB
14538,Boko Haram Tells Jonathan Embrace Islam Or Resign,eyems,0,516,1:47am,"Aug 06, 2012",EventsDB
14539,My Experience At The MTN Projevt Fame Season 5 Gala Nite - Pye Radio Girl,vicky85,0,653,8:41pm,"Aug 05, 2012",EventsDB
14540,Have You Heard Of This,Stevsmog,0,443,2:38pm,"Aug 05, 2012",EventsDB
14541,Are U Born On May 13th & U're 18 And Above? Drop Ur Name & Phone No & Bb Pin,bestprize247,3,620,8:41am,"Aug 05, 2012",EventsDB
14542,Free Corporate Branding Seminar,mbfchrist,0,459,10:40pm,"Aug 04, 2012",EventsDB
14543,Happy Birthday 2 Me!!,Nobody,3,825,5:44pm,"Aug 04, 2012",EventsDB
14544,Ekiloui Ushering Services,ekiloui,2,687,12:10pm,"Aug 04, 2012",EventsDB
14545,Baby Shower Party Supplies,No1PartyStore,0,496,9:02am,"Aug 04, 2012",EventsDB
14546,Children's Parties Made Easy For Just 150k,safeLove,0,795,2:38pm,"Aug 03, 2012",EventsDB
14547,Affordable Event Decorations,psychD,0,355,1:01am,"Aug 03, 2012",EventsDB
14548,Launched! Nigeria's No.1 Online Party Store.,No1PartyStore,0,418,7:11pm,"Aug 02, 2012",EventsDB
14549,Mother Tries To Kill Son In Order To Forget Ex-husband,4mulanoni,0,439,2:35pm,"Aug 02, 2012",EventsDB
14550,"Event Deco, Make-up, Wirework, Ankara Accessories Training For N7,500",ETALAGOS,0,528,12:09pm,"Aug 02, 2012",EventsDB
14551,1st Yenagoa Trade Fair 2012 – You Cannot Afford To Miss It’,ictek,0,469,10:00am,"Aug 02, 2012",EventsDB
14552,Lollipop Sticks Pls!!!!!,lavender13,0,470,9:46pm,"Aug 01, 2012",EventsDB
14553,"Learn More About Beauty ,health And Fashion Tips You Ignore .you Wont Believe It",IslaJenmi,0,604,3:43pm,"Aug 01, 2012",EventsDB
14554,LIMO RENTAL- Step Out In Style,BLS1,2,886,3:41pm,"Aug 01, 2012",EventsDB
14555,Unbeatable Offer Of 30% Discount On A Whole Lot Of Services Its Incredible,IslaJenmi,0,580,2:51pm,"Aug 01, 2012",EventsDB
14556,Event Decor Needed Urgently,komole,0,487,5:01pm,"Jul 31, 2012",EventsDB
14557,Are U A Gospel Singer?be A Part Of A Christian Programme In November,ENRYDVYNEENT,0,419,4:14pm,"Jul 31, 2012",EventsDB
14558,Marketers Urgently Needed.,madameoma,0,363,4:13pm,"Jul 31, 2012",EventsDB
14559,Describe Your Dream Wedding,Gabry,75,7959,3:59pm,"Jul 31, 2012",EventsDB
14560,"Event/ Deco, Makeup, Beads&wirework, Ankara Accessories, Training For N7,500...",ETALAGOS,4,1169,3:01pm,"Jul 31, 2012",EventsDB
14561,"Bank Driver Arrested With 19 ATM Cards, N652,000",dtemidare,0,430,11:26am,"Jul 31, 2012",EventsDB
14562,Model Wanted/recruitment And Training,info9jer,2,964,10:24am,"Jul 31, 2012",EventsDB
14563,Contact Details For Artist,mevisbleek,0,632,1:19pm,"Jul 29, 2012",EventsDB
14564,Man Charged For Kidnapping His Own Son,4mulanoni,0,401,11:56am,"Jul 28, 2012",EventsDB
14565,Can You Dare This!!!,Konsult07,0,790,9:46am,"Jul 28, 2012",EventsDB
14566,Black Up Paris International Store Opens At Ikeja City Mall Alausa,omorolani,0,1772,9:16am,"Jul 28, 2012",EventsDB
14567,Win A 360 Date With Don Jazzy,oyeakd,0,425,8:00am,"Jul 28, 2012",EventsDB
14568,Get To Secure Ur Wedding Ceremony And Brand Ur Wedin Gifts And Items.08077984057,mrbans1,0,390,7:44am,"Jul 28, 2012",EventsDB
14569,We Render Events Services.......,tunderoj,0,453,1:36am,"Jul 28, 2012",EventsDB
14570,"Weddings, Birthday, Anniversary, Funeral Services, Naming Ceremony Etc",tunderoj,0,765,1:02am,"Jul 28, 2012",EventsDB
14571,4-day Event Training Workshop In Lagos And Abuja,gbeamy,2,911,12:43am,"Jul 28, 2012",EventsDB
14572,Police Discover Human Parts In Festac,modnd3,3,732,11:33am,"Jul 27, 2012",EventsDB
